"","X","subjectID","l_fit","beta","tau","phi","block_nr","trial_nr","initial_opened","selected_choice","reward","average_reward","initial_opened_value","selected_choice_value","type","rewarded","trial_nr_c","block_nr_c","animal_opened","animal","prev_reward","distance_prev","distance","new_click","HV_click","logtrial","logdistance","logdistance_prev","loground","prev_reward_c","rres"
"1993",1993,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,4,18,399,391,35.3927900442809,31.063071065103,"steer","spoonbill","sell",TRUE,8,-10.5,"steer","spoonbill",19.9702055757744,5.5072,4.1128,TRUE,FALSE,0.981926701533818,0.708658804540499,0.813394155060512,-1.05144841457186,-1.92181243621409,-13.8188713925404
"1994",1994,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,4,19,399,266,30.1300478578393,31.0186413885666,"steer","merganser","sell",TRUE,9,-10.5,"steer","merganser",35.3927900442809,2.3973,4.5147,TRUE,FALSE,1.04621201372721,0.741521891773788,0.531133899119607,-1.05144841457186,-0.947762902380955,1.60371307596603
"1995",1995,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,4,20,399,150,29.5175239264372,30.9504087766517,"steer","fowl","sell",TRUE,10,-10.5,"steer","fowl",30.1300478578393,5.4925,4.3272,TRUE,FALSE,1.10736018081316,0.726499001884488,0.81241195830134,-1.05144841457186,-1.28014374191244,-3.65902911047551
"1996",1996,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,0,274,375,60.2422630145613,53.6481962210332,"moose","shrimp","sell",TRUE,-10,-9.5,"moose","shrimp",47.0541294275051,7.8886,7.8886,TRUE,FALSE,-2.70830574054639,0.94883336275259,0.94883336275259,-0.833399892354998,-0.211263633189435,13.2650524591903
"1997",1997,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,1,274,375,61.7110683193053,56.3358202537906,"moose","shrimp","sell",TRUE,-9,-9.5,"moose","shrimp",60.2422630145613,0,0,FALSE,TRUE,-1.83959213128597,0,0,-0.833399892354998,0.621663908808016,26.4531860462464
"1998",1998,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,2,274,375,59.7640545921961,57.192878838392,"moose","shrimp","sell",TRUE,-8,-9.5,"moose","shrimp",61.7110683193053,0,0,FALSE,TRUE,-1.3314272460025,0,0,-0.833399892354998,0.71442975653601,27.9219913509905
"1999",1999,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,3,274,343,19.1310574477481,49.5805145602632,"moose","rabbit","sell",TRUE,-7,-9.5,"moose","rabbit",59.7640545921961,7.5833,7.5833,TRUE,FALSE,-0.970878522025556,0.93365429207376,0.93365429207376,-0.833399892354998,0.591461533075788,25.9749776238813
"2000",2000,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,4,274,134,51.96032391673,49.9771494530077,"moose","eel","sell",TRUE,-6,-9.5,"moose","eel",19.1310574477481,6.0399,3.5008,TRUE,FALSE,-0.691215204793625,0.653289714821126,0.847566490142589,-0.833399892354998,-1.97481080653199,-14.6580195205668
"2001",2001,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,5,274,56,31.0468022669978,47.2728141407205,"moose","butterfly","sell",TRUE,-5,-9.5,"moose","butterfly",51.96032391673,4.8054,7.251,TRUE,FALSE,-0.46271363674208,0.916506587115156,0.763832148589309,-0.833399892354998,0.0985985993619844,18.1712469484152
"2002",2002,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,6,274,357,39.0330704053136,46.2428461737947,"moose","sable","sell",TRUE,-4,-9.5,"moose","sable",31.0468022669978,5.7482,6.9452,TRUE,FALSE,-0.269518313730731,0.900104833928942,0.829187945524857,-0.833399892354998,-1.22224396469262,-2.74227470131705
"2003",2003,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,7,274,199,46.628408602338,46.2856864436328,"moose","horse","sell",TRUE,-3,-9.5,"moose","horse",39.0330704053136,6.2084,9.0976,TRUE,FALSE,-0.102164912765138,1.0042181628307,0.85783887799498,-0.833399892354998,-0.717852448920543,5.24399343699876
"2004",2004,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,8,274,91,52.5588471051144,46.913002509781,"moose","colt","sell",TRUE,-2,-9.5,"moose","colt",46.628408602338,2.7988,8.7584,TRUE,FALSE,0.0454512485413952,0.989378616013626,0.579646429331814,-0.833399892354998,-0.238151031481452,12.8393316340232
"2005",2005,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,9,274,102,47.1071488060995,46.9306521730826,"moose","crane","sell",TRUE,-1,-9.5,"moose","crane",52.5588471051144,4.9928,6.7238,TRUE,FALSE,0.177498404466793,0.887831019635978,0.777629784062954,-0.833399892354998,0.136399736637293,18.7697701367995
"2006",2006,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,10,274,308,25.7177145745128,45.1629073732018,"moose","parrot","sell",TRUE,0,-9.5,"moose","parrot",47.1071488060995,4.8683,8.3581,TRUE,FALSE,0.296949586869625,0.971187681721319,0.768512307798069,-0.833399892354998,-0.207915069846538,13.3180718377846
"2007",2007,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,11,274,287,26.2400880870281,43.70730588965,"moose","newt","sell",TRUE,1,-9.5,"moose","newt",25.7177145745128,4.1046,6.8606,TRUE,FALSE,0.405999972518338,0.895455697024646,0.707961716139108,-0.833399892354998,-1.55881501043536,-8.07136239380205
"2008",2008,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,12,274,291,16.9739293194506,41.7977789917786,"moose","ocelot","sell",TRUE,2,-9.5,"moose","ocelot",26.2400880870281,4.5682,7.9308,TRUE,FALSE,0.50631660285056,0.950890363706444,0.74571482598046,-0.833399892354998,-1.52582328473651,-7.54898888128671
"2009",2009,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,13,274,404,32.8251577810382,41.1996042443959,"moose","stork","sell",TRUE,3,-9.5,"moose","stork",16.9739293194506,4.1757,8.008,TRUE,FALSE,0.599195295529687,0.954628377507271,0.713969095303522,-0.833399892354998,-2.11104929834101,-16.8151476488643
"2010",2010,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,14,274,370,32.0387153279935,40.6270486871208,"moose","sheep","sell",TRUE,4,-9.5,"moose","sheep",32.8251577810382,6.3207,8.493,TRUE,FALSE,0.685663289750269,0.977403480873435,0.86455260996583,-0.833399892354998,-1.10992774668274,-0.96391918727663
"2011",2011,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,15,274,443,62.5912892431687,41.9190628374765,"moose","whale","sell",TRUE,5,-9.5,"moose","whale",32.0387153279935,8.6479,6.6562,TRUE,FALSE,0.76654869649528,0.884013269826504,0.984432793378864,-0.833399892354998,-1.15959736634597,-1.75036164032132
"2012",2012,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,16,274,443,63.8109292031369,43.1352776355688,"moose","whale","sell",TRUE,6,-9.5,"moose","whale",62.5912892431687,0,0,FALSE,TRUE,0.842528856994034,0,0,-0.833399892354998,0.77002217571258,28.8022122748539
"2013",2013,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,17,274,443,63.4674951536088,44.2053943470446,"moose","whale","sell",TRUE,7,-9.5,"moose","whale",63.8109292031369,0,0,FALSE,TRUE,0.914164857801813,0,0,-0.833399892354998,0.847051401059166,30.0218522348221
"2014",2014,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,18,274,376,17.2175698029493,42.8560031198398,"moose","siamang","sell",TRUE,8,-9.5,"moose","siamang",63.4674951536088,6.7849,6.7849,TRUE,FALSE,0.981926701533818,0.891253038262248,0.891253038262248,-0.833399892354998,0.825361017289287,29.678418185294
"2015",2015,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,19,274,207,15.6736424221384,41.5616049913778,"moose","iguana","sell",TRUE,9,-9.5,"moose","iguana",17.2175698029493,3.7607,5.898,TRUE,FALSE,1.04621201372721,0.838723190031372,0.677670814860437,-0.833399892354998,-2.09566161154574,-16.5715071653655
"2016",2016,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,5,20,274,162,22.4128555520782,40.6912072895915,"moose","gibbon","sell",TRUE,10,-9.5,"moose","gibbon",15.6736424221384,4.6097,6.4251,TRUE,FALSE,1.10736018081316,0.870702307033794,0.748939636331324,-0.833399892354998,-2.19317197037192,-18.1154345461764
"2017",2017,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,0,274,330,45.8811036389467,46.5356702769154,"moose","possum","sell",TRUE,-10,-8.5,"moose","possum",47.190236914884,5.348,5.348,TRUE,FALSE,-2.70830574054639,0.802636918082811,0.802636918082811,-0.64904249366821,-0.202667445248087,13.4011599465691
"2018",2018,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,1,274,447,51.8294136860315,48.3002514132874,"moose","wolf","sell",TRUE,-9,-8.5,"moose","wolf",45.8811036389467,4.8611,2.3077,TRUE,FALSE,-1.83959213128597,0.519526113258743,0.76797913122255,-0.64904249366821,-0.285348831092076,12.0920266706319
"2019",2019,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,2,274,383,21.7451499859984,41.6614760564651,"moose","slug","sell",TRUE,-8,-8.5,"moose","slug",51.8294136860315,7.5883,7.5883,TRUE,FALSE,-1.3314272460025,0.93390720647555,0.93390720647555,-0.64904249366821,0.0903306563692691,18.0403367177166
"2020",2020,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,3,274,130,41.005190885276,41.5302190222273,"moose","eagle","sell",TRUE,-7,-8.5,"moose","eagle",21.7451499859984,5.2784,4.7632,TRUE,FALSE,-0.970878522025556,0.760663691139439,0.797848981363836,-0.64904249366821,-1.80971165447489,-12.0439269823165
"2021",2021,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,4,274,310,43.0720987044216,41.7871989692597,"moose","partridge","sell",TRUE,-6,-8.5,"moose","partridge",41.005190885276,4.0972,5.2878,TRUE,FALSE,-0.691215204793625,0.798498719373948,0.707331674434756,-0.64904249366821,-0.59329854953404,7.2161139169612
"2022",2022,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,5,274,146,46.2417154155642,42.4235584615889,"moose","fish","sell",TRUE,-5,-8.5,"moose","fish",43.0720987044216,7.8851,7.5722,TRUE,FALSE,-0.46271363674208,0.933092295113971,0.948662320065214,-0.64904249366821,-0.462758133183852,9.28302173610675
"2023",2023,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,6,274,44,45.0524753648957,42.7521730745023,"moose","buffalo","sell",TRUE,-4,-8.5,"moose","buffalo",46.2417154155642,7.9924,4.749,TRUE,FALSE,-0.269518313730731,0.759592308645975,0.953875616944853,-0.64904249366821,-0.262573547635126,12.4526384472494
"2024",2024,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,7,274,389,42.3691923980854,42.7096196660115,"moose","sparrow","sell",TRUE,-3,-8.5,"moose","sparrow",45.0524753648957,6.9359,6.3333,TRUE,FALSE,-0.102164912765138,0.86529945203223,0.899596186650934,-0.64904249366821,-0.337682795331895,11.2633983965808
"2025",2025,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,8,274,319,49.0506038318112,43.3437180825915,"moose","pigeon","sell",TRUE,-2,-8.5,"moose","pigeon",42.3691923980854,3.3022,6.0399,TRUE,FALSE,0.0454512485413952,0.847566490142589,0.633690595934616,-0.64904249366821,-0.507151831361562,8.58011542977059
"2026",2026,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,9,274,429,54.4462793562555,44.3530418347427,"moose","turtle","sell",TRUE,-1,-8.5,"moose","turtle",49.0506038318112,5.29,5.29,TRUE,FALSE,0.177498404466793,0.798650645445269,0.798650645445269,-0.64904249366821,-0.0851716045287874,15.2615268634964
"2027",2027,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,10,274,360,54.0644802271548,45.1623283674437,"moose","salmon","sell",TRUE,0,-8.5,"moose","salmon",54.4462793562555,6.9609,6.9609,TRUE,FALSE,0.296949586869625,0.90096216860937,0.90096216860937,-0.64904249366821,0.255604952087388,20.6572023879406
"2028",2028,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,11,274,360,53.4986786820923,45.8035860839552,"moose","salmon","sell",TRUE,1,-8.5,"moose","salmon",54.0644802271548,0,0,FALSE,TRUE,0.405999972518338,0,0,-0.64904249366821,0.23149153163715,20.2754032588399
"2029",2029,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,12,274,134,44.7766554561928,45.7302338962579,"moose","eel","sell",TRUE,2,-8.5,"moose","eel",53.4986786820923,4.5032,4.4734,TRUE,FALSE,0.50631660285056,0.73825718785471,0.740615296441545,-0.64904249366821,0.195757006575179,19.7096017137774
"2030",2030,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,13,274,69,33.4483380666607,44.9114408409514,"moose","cat","sell",TRUE,3,-8.5,"moose","cat",44.7766554561928,7.8972,5.0611,TRUE,FALSE,0.599195295529687,0.782551449344101,0.949253353175899,-0.64904249366821,-0.355102849282161,10.987578487878
"2031",2031,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,14,274,320,50.0523303404262,45.2327464346686,"moose","piglet","sell",TRUE,4,-8.5,"moose","piglet",33.4483380666607,3.1812,3.5876,TRUE,FALSE,0.685663289750269,0.661585544066653,0.621300941723813,-0.64904249366821,-1.07056933253729,-0.34073890165412
"2032",2032,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,15,274,209,38.4185625879444,44.8319120907436,"moose","insect","sell",TRUE,5,-8.5,"moose","insect",50.0523303404262,8.0745,6.6091,TRUE,FALSE,0.76654869649528,0.881333291705074,0.957822704978322,-0.64904249366821,-0.0219052148560832,16.2632533721114
"2033",2033,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,16,274,137,44.0265889468689,44.7871719160839,"moose","elephant","sell",TRUE,6,-8.5,"moose","elephant",38.4185625879444,8.4757,4.2237,TRUE,FALSE,0.842528856994034,0.717978227209252,0.976611302535425,-0.64904249366821,-0.756663132970776,4.62948561962961
"2034",2034,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,17,274,199,50.4605936567379,45.0857730603289,"moose","horse","sell",TRUE,7,-8.5,"moose","horse",44.0265889468689,5.8926,4.1669,TRUE,FALSE,0.914164857801813,0.713230056306944,0.838383075703911,-0.64904249366821,-0.402475060810176,10.2375119785541
"2035",2035,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,18,274,199,47.7872289827338,45.2208458564491,"moose","horse","sell",TRUE,8,-8.5,"moose","horse",50.4605936567379,0,0,FALSE,TRUE,0.981926701533818,0,0,-0.64904249366821,0.00387961347451469,16.6715166884231
"2036",2036,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,19,274,428,46.2053124647542,45.2677252187493,"moose","turkey","sell",TRUE,9,-8.5,"moose","turkey",47.7872289827338,6.4178,4.6451,TRUE,FALSE,1.04621201372721,0.751671639629193,0.870275119627894,-0.64904249366821,-0.164963009485152,13.998152014419
"2037",2037,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,6,20,274,19,41.8087805516687,45.1105004611548,"moose","baboon","sell",TRUE,10,-8.5,"moose","baboon",46.2053124647542,7.5535,3.8624,TRUE,FALSE,1.10736018081316,0.686850682735868,0.932143859716962,-0.64904249366821,-0.264872661466473,12.4162354964393
"2038",2038,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,0,245,452,69.013746873278,54.8819088236576,"lobster","worm","sell",TRUE,-10,-7.5,"lobster","worm",40.7500707740373,8.1799,8.1799,TRUE,FALSE,-2.70830574054639,0.962837950298766,0.962837950298766,-0.489344850979462,-0.609411259173011,6.96099380572247
"2039",2039,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,1,245,452,67.3863251652948,59.0500476042034,"lobster","worm","sell",TRUE,-9,-7.5,"lobster","worm",69.013746873278,0,0,FALSE,TRUE,-1.83959213128597,0,0,-0.489344850979462,1.17564756706288,35.2246699049632
"2040",2040,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,2,245,452,69.9624143095694,61.7781392805449,"lobster","worm","sell",TRUE,-8,-7.5,"lobster","worm",67.3863251652948,0,0,FALSE,TRUE,-1.3314272460025,0,0,-0.489344850979462,1.07286392796219,33.59724819698
"2041",2041,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,3,245,452,70.3452436506005,63.491560154556,"lobster","worm","sell",TRUE,-7,-7.5,"lobster","worm",69.9624143095694,0,0,FALSE,TRUE,-0.970878522025556,0,0,-0.489344850979462,1.23556288644202,36.1733373412545
"2042",2042,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,4,245,452,68.187869493279,64.2742783776765,"lobster","worm","sell",TRUE,-6,-7.5,"lobster","worm",70.3452436506005,0,0,FALSE,TRUE,-0.691215204793625,0,0,-0.489344850979462,1.25974137234563,36.5561666822856
"2043",2043,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,5,245,452,70.9717625073747,65.2310618247762,"lobster","worm","sell",TRUE,-5,-7.5,"lobster","worm",68.187869493279,0,0,FALSE,TRUE,-0.46271363674208,0,0,-0.489344850979462,1.12348734199593,34.3987925249642
"2044",2044,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,6,245,452,71.6148613308227,66.0290367630321,"lobster","worm","sell",TRUE,-4,-7.5,"lobster","worm",70.9717625073747,0,0,FALSE,TRUE,-0.269518313730731,0,0,-0.489344850979462,1.29931064179102,37.1826855390599
"2045",2045,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,7,245,452,70.799061251342,66.5590394839554,"lobster","worm","sell",TRUE,-3,-7.5,"lobster","worm",71.6148613308227,0,0,FALSE,TRUE,-0.102164912765138,0,0,-0.489344850979462,1.3399270579609,37.8257843625078
"2046",2046,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,8,245,452,69.5840793276857,66.8615434683284,"lobster","worm","sell",TRUE,-2,-7.5,"lobster","worm",70.799061251342,0,0,FALSE,TRUE,0.0454512485413952,0,0,-0.489344850979462,1.28840328846936,37.0099842830272
"2047",2047,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,9,245,452,70.1276283627932,67.1584602769161,"lobster","worm","sell",TRUE,-1,-7.5,"lobster","worm",69.5840793276857,0,0,FALSE,TRUE,0.177498404466793,0,0,-0.489344850979462,1.21166825234297,35.7950023593708
"2048",2048,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,10,245,452,71.5478411477959,67.5242420161561,"lobster","worm","sell",TRUE,0,-7.5,"lobster","worm",70.1276283627932,0,0,FALSE,TRUE,0.296949586869625,0,0,-0.489344850979462,1.24599736789057,36.3385513944784
"2049",2049,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,11,245,23,59.0471123109342,66.8721551157544,"lobster","basilisk","sell",TRUE,1,-7.5,"lobster","basilisk",71.5478411477959,4.9612,4.9612,TRUE,FALSE,0.405999972518338,0.775333692780542,0.775333692780542,-0.489344850979462,1.33569424094065,37.7587641794811
"2050",2050,4,0.551064288388808,0.236581937069349,0.0302591829821238,0.0285617376791737,7,12,245,23,56.7149437955696,66.1466400214555,"lobster","basilisk","sell",TRUE,2,-7.5,"lobster","basilisk",59.0471123109342,0,4.9612,FALSE,FALSE,0.50631660285056,0.775333692780542,0,-0.489344850979462,0.546181359945634,25.2580353426194
