subjectID,l_fit,beta,tau,phi,NLL
jzlnzj7b,1.778071503000833,0.18272064336185345,0.02398691356029698,0.023619727451099845,921.7287761642841
19czmcvf,9.19399012753339,0.006737946999085467,0.030921874979862096,0.031185510427202717,1070.9907757223052
0p415lx3,10.206298084340204,0.006737946999085467,0.07282843298436892,0.07869923118198427,1106.5759712149827
hlxy6xje,0.5099478088503637,0.023028075274269633,0.014187878743470134,0.019692246700792615,520.9144004068582
0v6umdqx,0.8545172990122256,0.15063216574014449,0.02534395534734539,0.03994167961790551,614.5253915094215
2yz5r5vz,4.175011050070298,0.006737946999085467,0.03521846614887894,0.04927622832948282,670.7097337422582
nzv6jwhs,3.8396566106582513,0.006737946999085467,0.023836436652487362,0.028236947718407464,383.5382116074319
70kdk5v2,6.11217052603563,0.006737946999085467,0.031314709734992896,0.03434238872561908,592.0661750226699
wwko8kyp,6.457218638798192,0.006737946999085467,0.03650492520865612,0.031599400919953266,748.972746410441
61xzgaxv,0.8551207223704289,0.006737946999085467,0.021293270833680773,0.02611671164796372,677.1691289588023
0wf2ddmv,3.8908283826533534,0.006737946999085467,0.050407157722096946,0.06633530097134331,893.1052267333866
g7fs9ze7,1.9655535579778884,0.31372065218889117,0.032471106345744134,0.03293548595783328,896.4345791043527
gnbeoja8,9.653278893038859,0.006737946999085467,0.05150662822183118,0.05810262308921307,1016.1507128661465
ly335abk,10.390184301422023,0.006737946999085467,0.7718199396289644,1.033424838906936,1110.5601165423793
0enc0xdd,5.836476606662428,0.06302432228643264,0.021618485887796055,0.02757307849508655,416.4435486595968
3484pa7t,10.2907536207071,0.0489112088005657,0.11552410711353467,0.1656830554000542,1057.09905448998
73pnjtbl,1.2169867142691828,0.1737657850442792,0.030728975262436915,0.0507263574798518,438.47911816479046
2ao3mxn4,1.7996690023205089,0.8641426572366849,0.06517052635587837,0.05428217266667143,1087.5194023486943
r8od6e5e,0.5526057610223698,0.20560673367389054,0.03357663359961369,0.043469830909815946,668.4462202150916
vu9lwuqb,7.441232797477065,0.006737946999085467,0.02226040038501604,0.026295476708015526,627.6176856669729
rkl43lw9,1.553998206097563,0.006737946999085467,0.008325252360766963,0.009920192218793016,338.19966509471027
82cr1h80,1.1421173647638574,0.7347749976777487,0.0844710336606023,0.09675324551671982,1105.8159459751141
cr9sm4s3,2.941951603156835,0.09985830412602623,0.030315979391330933,0.03625668018324765,633.2941181456332
m14rv4c6,7.566209703851291,0.006737946999085467,0.030597244924465312,0.04226602396799094,667.7013515477057
2l7t057t,1.8684384600599762,0.39061286347701246,0.04094918989581271,0.03514267867964227,1010.8203843513587
wtm8kuhe,4.171111940682799,0.006737946999085467,0.023404774617211632,0.019553717414930234,586.8036056750485
